customer_id,age,gender,state,city,income_level,top_category,device_type,acquisition_channel,loyalty_tier,session_frequency,avg_session_duration,cart_abandonment_rate,returns_ratio,discount_dependency,avg_order_value,frequency,seasonal_spike_factor,monetary_value,time_between_purchases,recency,net_promoter_score,churn
C00593,53,Male,Telangana,Hyderabad,Medium,Fashion,Desktop,Organic Search,Prime,4,17.1,0.13,0.34,Low,3011,10,1.34,40347,36,28,42,0
C00594,54,Female,Karnataka,Bengaluru,High,Home & Kitchen,Desktop,Organic Search,Prime,3,10.8,0.05,0.05,Low,9916,8,1.08,85674,46,78,71,0
C00595,20,Female,Kerala,Thiruvananthapuram,Low,Beauty,Desktop,Social Media,Non-Prime,11,16.5,0.47,0.08,High,918,1,1.3,1193,365,487,33,1
C00596,37,Female,Maharashtra,Mumbai,High,Electronics,Mobile,Influencer,Prime,25,2.3,0.18,0.06,Medium,37542,8,1.22,366410,46,61,54,0
C00597,52,Female,Kerala,Thiruvananthapuram,Low,Electronics,Mobile,Email,Non-Prime,26,2.6,0.48,0.04,High,4998,1,1.31,6547,365,452,24,1
C00598,59,Male,Maharashtra,Mumbai,Low,Beauty,Desktop,Direct,Non-Prime,11,10.1,0.33,0.09,High,932,1,1.15,1072,365,409,18,1
C00599,41,Male,Kerala,Kochi,Low,Electronics,Desktop,Direct,Prime,6,17.4,0.19,0.04,Medium,6270,6,1.1,41382,61,51,56,0
C00600,31,Female,Tamil Nadu,Coimbatore,Low,Electronics,Mobile,Organic Search,Prime,22,2.5,0.2,0.06,High,7494,4,1.12,33573,91,85,52,0
C00601,57,Female,Gujarat,Ahmedabad,Medium,Fashion,Mobile,Email,Prime,25,2.9,0.16,0.19,High,2586,12,1.26,39100,30,58,59,0
C00602,43,Female,West Bengal,Kolkata,Low,Electronics,Mobile,Influencer,Non-Prime,20,4.5,0.34,0.08,Medium,6513,1,1.31,8532,365,347,31,0
C00603,23,Female,Delhi,New Delhi,Medium,Beauty,Mobile,Direct,Prime,26,3.3,0.15,0.11,Medium,2384,7,1.17,19525,52,98,52,0
C00604,46,Male,Karnataka,Mysuru,Low,Home & Kitchen,Mobile,Organic Search,Non-Prime,23,3,0.48,0.11,High,2463,1,1.18,2906,365,574,21,1
C00605,43,Male,Tamil Nadu,Coimbatore,Low,Grocery,Desktop,Organic Search,Non-Prime,3,16.9,0.44,0.02,Medium,1282,5,1.11,7115,73,136,27,0
C00606,49,Female,Maharashtra,Pune,Medium,Books,Mobile,Social Media,Non-Prime,23,3.3,0.37,0.03,Medium,854,1,1.25,1068,365,300,16,1
C00607,41,Female,West Bengal,Kolkata,High,Grocery,Mobile,Social Media,Non-Prime,25,4,0.36,0.01,Low,2481,1,1.17,2903,365,704,19,1
C00608,52,Male,Kerala,Thiruvananthapuram,Low,Electronics,Desktop,Organic Search,Non-Prime,5,13.7,0.41,0.05,Medium,6918,1,1.13,7817,365,344,29,0
C00609,20,Male,Karnataka,Mysuru,Medium,Electronics,Mobile,Organic Search,Non-Prime,24,4.1,0.28,0.05,Medium,15907,4,1.12,71263,91,153,28,0
C00610,21,Female,Gujarat,Ahmedabad,Low,Grocery,Desktop,Direct,Non-Prime,6,10,0.39,0.04,Medium,1191,40,1.2,57168,9,16,20,0
C00611,24,Female,Tamil Nadu,Coimbatore,Medium,Home & Kitchen,Desktop,Email,Prime,9,17.3,0.06,0.08,Low,6333,9,1.22,69536,41,37,61,0
C00612,18,Female,West Bengal,Kolkata,High,Home & Kitchen,Mobile,Email,Non-Prime,28,2.6,0.23,0.06,Low,9147,2,1.29,23599,182,343,23,0
C00613,28,Female,Tamil Nadu,Coimbatore,Medium,Grocery,Desktop,Organic Search,Non-Prime,8,14.4,0.32,0.01,Medium,2123,1,1.15,2441,365,500,25,1
C00614,42,Male,Gujarat,Ahmedabad,Medium,Books,Mobile,Direct,Non-Prime,19,2.4,0.19,0.03,Low,665,1,1.09,725,365,602,50,0
C00615,56,Female,West Bengal,Kolkata,Low,Electronics,Mobile,Organic Search,Non-Prime,19,5.1,0.31,0.04,Medium,8042,4,1.22,39245,91,187,18,0
C00616,32,Male,Tamil Nadu,Coimbatore,High,Electronics,Desktop,Paid Ads,Prime,7,7,0.07,0.05,Low,36027,7,1.26,317758,52,67,77,0
C00617,42,Female,Maharashtra,Pune,High,Beauty,Mobile,Social Media,Non-Prime,19,3.7,0.29,0.1,Low,3541,1,1.09,3860,365,629,33,1
C00618,37,Female,Karnataka,Mysuru,Medium,Beauty,Desktop,Social Media,Non-Prime,6,8.3,0.44,0.11,High,1705,1,1.09,1858,365,359,13,1
C00619,57,Female,Maharashtra,Mumbai,Medium,Fashion,Mobile,Social Media,Non-Prime,25,4.5,0.39,0.26,Medium,3279,2,1.33,8722,182,315,16,1
C00620,58,Female,Maharashtra,Mumbai,Low,Books,Mobile,Organic Search,Non-Prime,20,2.7,0.37,0.02,High,364,2,1.29,939,182,227,25,0
C00621,59,Male,Kerala,Thiruvananthapuram,Low,Fashion,Mobile,Email,Non-Prime,12,4,0.35,0.3,High,1459,4,1.24,7237,91,85,22,0
C00622,49,Male,Tamil Nadu,Chennai,Low,Grocery,Mobile,Influencer,Non-Prime,12,5.5,0.22,0.01,Medium,1074,3,1.24,3995,122,246,44,0
C00623,20,Female,Gujarat,Ahmedabad,Low,Beauty,Mobile,Social Media,Prime,25,5.8,0.12,0.06,Medium,960,8,1.29,9907,46,91,68,0
C00624,41,Female,Kerala,Thiruvananthapuram,Low,Books,Mobile,Paid Ads,Non-Prime,27,2.9,0.46,0.02,High,594,5,1.24,3683,73,45,37,0
C00625,26,Female,Telangana,Hyderabad,Low,Home & Kitchen,Mobile,Direct,Non-Prime,16,2.4,0.39,0.07,Medium,2120,1,1.17,2480,365,342,9,1
C00626,34,Female,Kerala,Thiruvananthapuram,Low,Books,Mobile,Social Media,Prime,20,3.3,0.16,0.04,Medium,684,6,1.06,4350,61,32,77,0
C00627,46,Female,Kerala,Thiruvananthapuram,Low,Fashion,Desktop,Direct,Prime,11,13.9,0.18,0.3,Medium,1339,8,1.34,14354,46,31,55,0
C00628,33,Female,West Bengal,Kolkata,Low,Fashion,Desktop,Direct,Non-Prime,9,10.7,0.4,0.32,High,1746,2,1.1,3841,182,204,16,0
C00629,55,Male,Delhi,New Delhi,Medium,Electronics,Desktop,Direct,Non-Prime,5,7.6,0.34,0.04,Low,17186,6,1.24,127864,61,97,27,0
C00630,58,Male,Maharashtra,Mumbai,Medium,Electronics,Mobile,Organic Search,Prime,14,4.1,0.19,0.04,Medium,13391,8,1.26,134981,46,93,46,0
C00631,33,Male,Gujarat,Ahmedabad,Low,Beauty,Mobile,Direct,Prime,10,5.9,0.16,0.1,Medium,838,8,1.14,7643,46,49,46,0
C00632,22,Male,Delhi,New Delhi,High,Electronics,Mobile,Email,Non-Prime,25,3.3,0.35,0.03,Low,42833,1,1.27,54398,365,776,21,1
C00633,23,Male,West Bengal,Kolkata,High,Beauty,Desktop,Direct,Non-Prime,5,17.1,0.3,0.06,Medium,3185,4,1.23,15670,91,151,22,0
C00634,39,Female,Gujarat,Ahmedabad,Low,Home & Kitchen,Desktop,Email,Non-Prime,4,7.2,0.33,0.1,Medium,2745,2,1.33,7302,182,372,8,1
C00635,46,Male,West Bengal,Kolkata,Medium,Electronics,Mobile,Social Media,Prime,10,4.8,0.14,0.08,Medium,16595,9,1.21,180720,41,39,69,0
C00636,35,Female,Kerala,Kochi,Medium,Electronics,Mobile,Direct,Non-Prime,27,4.7,0.25,0.06,Low,18554,1,1.31,24306,365,346,30,0
C00637,22,Male,West Bengal,Kolkata,Medium,Fashion,Desktop,Influencer,Non-Prime,6,17.6,0.28,0.24,Medium,3377,2,1.28,8645,182,259,40,0
C00638,49,Female,Delhi,New Delhi,Low,Beauty,Mobile,Direct,Non-Prime,23,5.8,0.44,0.07,High,1132,1,1.07,1211,365,766,36,1
C00639,36,Female,Tamil Nadu,Coimbatore,Low,Fashion,Mobile,Organic Search,Non-Prime,10,2.1,0.44,0.28,Medium,1968,40,1.27,99974,9,15,24,0
C00640,57,Male,Maharashtra,Mumbai,High,Grocery,Mobile,Organic Search,Non-Prime,17,4.1,0.41,0.02,Low,2219,2,1.19,5281,182,281,40,0
C00641,55,Male,Karnataka,Mysuru,High,Electronics,Mobile,Organic Search,Prime,15,4.1,0.13,0.05,Low,38120,6,1.21,276751,61,97,70,0
C00642,55,Male,Delhi,New Delhi,Medium,Electronics,Mobile,Organic Search,Non-Prime,14,3,0.33,0.04,Low,20044,1,1.08,21648,365,206,27,0
C00643,21,Male,Telangana,Hyderabad,Medium,Fashion,Desktop,Social Media,Prime,7,12.2,0.14,0.24,Low,2761,6,1.2,19879,61,103,42,0
C00644,32,Female,West Bengal,Kolkata,Medium,Fashion,Mobile,Social Media,Non-Prime,11,2.2,0.26,0.28,Low,3459,1,1.06,3667,365,798,23,1
C00645,19,Female,Maharashtra,Mumbai,Low,Beauty,Mobile,Social Media,Non-Prime,12,3.7,0.39,0.1,High,656,4,1.26,3306,91,172,23,0
C00646,53,Male,Gujarat,Ahmedabad,Medium,Electronics,Mobile,Organic Search,Prime,11,3.6,0.09,0.06,Medium,19724,7,1.3,179488,52,70,71,0
C00647,48,Female,Telangana,Hyderabad,High,Fashion,Mobile,Social Media,Prime,16,3.2,0.1,0.21,Low,3862,7,1.06,28656,52,48,45,0
C00648,37,Female,Gujarat,Ahmedabad,Medium,Grocery,Mobile,Email,Prime,12,4.5,0.19,0.01,Medium,1881,9,1.26,21331,41,85,67,0
C00649,36,Female,Delhi,New Delhi,Medium,Fashion,Mobile,Email,Non-Prime,14,2.7,0.43,0.15,High,1926,1,1.3,2504,365,686,12,1
C00650,32,Male,Delhi,New Delhi,Medium,Fashion,Mobile,Organic Search,Non-Prime,15,4.2,0.45,0.29,High,1844,1,1.15,2121,365,584,24,1
C00651,18,Male,Maharashtra,Pune,High,Electronics,Mobile,Email,Non-Prime,16,3,0.37,0.07,Medium,40668,5,1.15,233841,73,158,31,0
C00652,50,Male,Karnataka,Bengaluru,Low,Electronics,Mobile,Social Media,Prime,27,5.7,0.07,0.04,Low,9478,9,1.31,111746,41,26,80,0
C00653,44,Female,Kerala,Thiruvananthapuram,Medium,Grocery,Desktop,Email,Prime,7,7.6,0.16,0.03,Low,1834,7,1.3,16689,52,86,74,0
C00654,57,Female,Tamil Nadu,Coimbatore,High,Beauty,Mobile,Paid Ads,Non-Prime,19,5.3,0.35,0.08,High,2642,40,1.07,113078,9,17,22,0
C00655,34,Male,Delhi,New Delhi,High,Beauty,Mobile,Organic Search,Non-Prime,16,4.2,0.3,0.06,Low,3309,1,1.1,3640,365,764,24,1
C00656,24,Female,Gujarat,Ahmedabad,High,Grocery,Mobile,Organic Search,Non-Prime,26,3.2,0.27,0.03,Low,2233,4,1.2,10718,91,161,25,0
C00657,48,Female,Kerala,Thiruvananthapuram,Low,Beauty,Mobile,Email,Prime,12,2.7,0.21,0.05,High,1201,4,1.25,6005,91,171,58,0
C00658,45,Male,Kerala,Thiruvananthapuram,High,Home & Kitchen,Mobile,Email,Non-Prime,12,5.3,0.3,0.06,Medium,7597,1,1.1,8357,365,306,31,0
C00659,18,Female,Maharashtra,Mumbai,Medium,Beauty,Desktop,Influencer,Prime,5,16.8,0.19,0.05,Medium,1568,9,1.21,17076,41,55,47,0
C00660,20,Male,Maharashtra,Mumbai,Low,Grocery,Mobile,Organic Search,Non-Prime,14,3.9,0.2,0.04,Medium,1325,1,1.33,1762,365,795,16,1
C00661,34,Male,West Bengal,Kolkata,Medium,Fashion,Mobile,Paid Ads,Non-Prime,20,6,0.35,0.21,Medium,2487,1,1.28,3183,365,430,23,1
C00662,51,Male,Delhi,New Delhi,High,Home & Kitchen,Mobile,Influencer,Non-Prime,12,6,0.22,0.14,Medium,9755,2,1.11,21656,182,278,31,0
C00663,35,Female,Tamil Nadu,Chennai,Medium,Fashion,Mobile,Direct,Prime,29,4.6,0.19,0.23,High,2901,9,1.17,30548,41,64,36,0
C00664,34,Male,Maharashtra,Mumbai,Medium,Books,Mobile,Organic Search,Non-Prime,15,5.5,0.3,0.02,Low,746,1,1.17,873,365,390,23,0
C00665,58,Female,Telangana,Hyderabad,Medium,Fashion,Mobile,Direct,Prime,26,4.5,0.18,0.25,High,2725,7,1.23,23462,52,91,45,0
C00666,39,Male,Karnataka,Mysuru,Medium,Home & Kitchen,Desktop,Influencer,Non-Prime,7,6.3,0.35,0.11,Low,6258,8,1.23,61579,46,76,28,0
C00667,38,Male,Telangana,Hyderabad,Low,Beauty,Mobile,Paid Ads,Non-Prime,14,4.4,0.29,0.05,Medium,1005,3,1.25,3769,122,149,35,0
C00668,25,Female,Maharashtra,Pune,High,Electronics,Mobile,Organic Search,Non-Prime,16,4.5,0.24,0.07,Low,29803,2,1.32,78680,182,134,31,0
C00669,35,Female,Tamil Nadu,Chennai,Medium,Grocery,Mobile,Paid Ads,Non-Prime,22,2.7,0.33,0.03,Medium,1775,2,1.33,4722,182,105,37,0
C00670,48,Female,Delhi,New Delhi,Medium,Fashion,Mobile,Organic Search,Non-Prime,27,5.5,0.35,0.23,High,1759,1,1.21,2128,365,379,11,1
C00671,45,Female,Gujarat,Ahmedabad,Medium,Grocery,Mobile,Social Media,Prime,12,4.7,0.11,0.04,Low,2391,4,1.15,10999,91,66,83,0
C00672,31,Female,Delhi,New Delhi,Medium,Books,Desktop,Direct,Prime,7,13.2,0.23,0.05,High,843,7,1.25,7376,52,49,47,0
C00673,46,Female,Maharashtra,Pune,Low,Fashion,Mobile,Social Media,Prime,11,3.2,0.19,0.29,High,1749,5,1.11,9707,73,93,54,0
C00674,54,Female,Maharashtra,Mumbai,Medium,Fashion,Desktop,Influencer,Prime,8,7.6,0.11,0.21,Medium,3195,8,1.15,29394,46,100,52,0
C00675,31,Male,Delhi,New Delhi,High,Electronics,Desktop,Social Media,Non-Prime,3,7.5,0.29,0.07,Low,43038,1,1.29,55519,365,305,36,0
C00676,53,Female,West Bengal,Kolkata,Low,Books,Desktop,Paid Ads,Prime,9,9.8,0.21,0.03,High,596,8,1.15,5483,46,25,58,0
C00677,52,Female,Karnataka,Mysuru,Medium,Fashion,Mobile,Direct,Non-Prime,10,5.5,0.17,0.28,Low,2404,6,1.07,15434,61,109,25,0
C00678,43,Male,Maharashtra,Pune,Low,Beauty,Mobile,Direct,Prime,10,3.2,0.18,0.12,Medium,807,8,1.18,7618,46,46,50,0
C00679,35,Male,Telangana,Hyderabad,High,Fashion,Desktop,Organic Search,Non-Prime,6,14.3,0.37,0.17,Low,3786,1,1.31,4960,365,580,27,1
C00680,58,Female,Telangana,Hyderabad,Medium,Beauty,Mobile,Social Media,Prime,20,4.2,0.1,0.06,Low,2642,7,1.12,20713,52,66,72,0
C00681,34,Female,Karnataka,Mysuru,Low,Grocery,Mobile,Social Media,Non-Prime,14,5.7,0.33,0.03,High,1101,1,1.29,1420,365,783,24,1
C00682,59,Female,Kerala,Thiruvananthapuram,Low,Beauty,Mobile,Organic Search,Non-Prime,24,3.6,0.42,0.06,High,1190,1,1.14,1357,365,264,18,1
C00683,36,Female,West Bengal,Kolkata,Medium,Home & Kitchen,Desktop,Paid Ads,Non-Prime,11,16.3,0.33,0.09,Medium,6066,2,1.26,15286,182,153,23,0
C00684,26,Female,Gujarat,Ahmedabad,High,Electronics,Mobile,Social Media,Non-Prime,14,3.7,0.22,0.05,Low,46084,1,1.24,57144,365,252,25,0
C00685,52,Female,Maharashtra,Pune,Medium,Electronics,Mobile,Paid Ads,Non-Prime,13,3.3,0.39,0.05,Low,17400,1,1.18,20532,365,776,10,1
C00686,43,Male,Gujarat,Ahmedabad,Medium,Electronics,Mobile,Organic Search,Non-Prime,15,5.5,0.43,0.03,High,10611,1,1.28,13582,365,628,22,1
C00687,55,Female,Karnataka,Mysuru,Low,Beauty,Mobile,Influencer,Non-Prime,20,2.5,0.34,0.07,Medium,963,1,1.24,1194,365,224,21,0
C00688,32,Female,Gujarat,Ahmedabad,Medium,Beauty,Desktop,Social Media,Non-Prime,8,8.8,0.37,0.1,Medium,2134,1,1.12,2390,365,401,25,0
C00689,51,Female,Maharashtra,Mumbai,Medium,Grocery,Mobile,Direct,Non-Prime,14,5.8,0.41,0.03,Medium,2078,2,1.34,5569,182,209,23,0
C00690,45,Female,Karnataka,Bengaluru,Medium,Books,Mobile,Social Media,Non-Prime,14,4.7,0.36,0.02,Medium,773,1,1.08,835,365,597,10,1
C00691,25,Male,Kerala,Thiruvananthapuram,Low,Electronics,Mobile,Organic Search,Prime,22,2.8,0.2,0.04,High,8499,8,1.3,88390,46,38,55,0
C00692,36,Male,Karnataka,Mysuru,Medium,Electronics,Mobile,Social Media,Prime,17,4.9,0.12,0.05,Medium,14781,10,1.06,156679,36,21,73,0
C00693,58,Female,Delhi,New Delhi,Medium,Fashion,Desktop,Direct,Prime,11,7,0.16,0.19,Low,2901,6,1.31,22802,61,75,46,0
C00694,27,Female,Gujarat,Ahmedabad,Low,Fashion,Desktop,Direct,Prime,10,10.6,0.17,0.26,Medium,1206,6,1.18,8538,61,112,50,0
C00695,21,Female,Kerala,Thiruvananthapuram,Medium,Fashion,Desktop,Direct,Prime,8,11.9,0.15,0.2,High,1882,8,1.15,17314,46,46,53,0
C00696,47,Female,Kerala,Kochi,Medium,Beauty,Mobile,Paid Ads,Non-Prime,12,4.8,0.41,0.07,Medium,2082,1,1.06,2207,365,256,26,0
C00697,19,Female,Kerala,Thiruvananthapuram,Medium,Electronics,Desktop,Social Media,Prime,6,10.8,0.12,0.04,Medium,16834,5,1.28,107738,73,76,76,0
C00698,24,Male,Delhi,New Delhi,Low,Home & Kitchen,Mobile,Social Media,Prime,18,3.8,0.21,0.09,High,2376,5,1.08,12830,73,72,56,0
C00699,33,Male,Kerala,Kochi,Low,Fashion,Desktop,Organic Search,Prime,11,11.2,0.24,0.25,High,1931,8,1.17,18074,46,74,47,0
C00700,28,Female,Maharashtra,Mumbai,High,Home & Kitchen,Mobile,Email,Non-Prime,19,5.1,0.29,0.06,Medium,9356,1,1.28,11976,365,687,14,1
C00701,18,Male,Telangana,Hyderabad,Low,Fashion,Desktop,Paid Ads,Prime,5,13.5,0.13,0.31,Medium,2346,8,1.26,23648,46,95,54,0
C00702,20,Male,Maharashtra,Pune,Low,Books,Mobile,Influencer,Non-Prime,10,3.8,0.43,0.03,Medium,439,1,1.26,553,365,504,27,1
C00703,59,Male,Tamil Nadu,Coimbatore,High,Beauty,Mobile,Email,Non-Prime,15,3.4,0.37,0.12,Low,3400,1,1.07,3638,365,504,16,1
C00704,23,Female,Kerala,Kochi,Low,Home & Kitchen,Mobile,Influencer,Non-Prime,13,4.1,0.28,0.15,Low,3234,1,1.1,3557,365,194,20,0
C00705,41,Male,Gujarat,Ahmedabad,Low,Fashion,Mobile,Direct,Prime,10,2.7,0.18,0.16,High,1956,4,1.3,10171,91,149,49,0
C00706,48,Male,Tamil Nadu,Coimbatore,Low,Electronics,Desktop,Direct,Non-Prime,7,8.6,0.34,0.07,Medium,9837,1,1.12,11017,365,777,23,1
C00707,30,Male,West Bengal,Kolkata,High,Grocery,Mobile,Organic Search,Non-Prime,29,2.6,0.43,0.03,Medium,2024,12,1.23,29874,30,21,40,0
C00708,55,Male,Tamil Nadu,Chennai,High,Books,Mobile,Organic Search,Non-Prime,25,4.7,0.28,0.03,Low,879,12,1.15,12130,30,29,23,0
C00709,41,Female,Telangana,Hyderabad,Low,Grocery,Desktop,Organic Search,Prime,7,14.8,0.17,0.01,Low,1413,9,1.34,17041,41,34,77,0
C00710,45,Male,Tamil Nadu,Coimbatore,Medium,Fashion,Desktop,Email,Non-Prime,6,10.3,0.28,0.24,Low,2210,1,1.23,2718,365,390,34,0
C00711,46,Female,West Bengal,Kolkata,Low,Home & Kitchen,Desktop,Organic Search,Prime,8,12.4,0.09,0.12,Medium,3233,5,1.19,19236,73,85,78,0
C00712,28,Female,Delhi,New Delhi,Medium,Beauty,Desktop,Organic Search,Non-Prime,3,15.1,0.22,0.09,Medium,1796,1,1.17,2101,365,315,15,0
C00713,21,Female,Telangana,Hyderabad,Medium,Books,Mobile,Paid Ads,Prime,17,3.6,0.1,0.02,Low,962,6,1.23,7100,61,44,70,0
C00714,39,Female,Maharashtra,Pune,Low,Electronics,Mobile,Organic Search,Non-Prime,26,2.7,0.31,0.06,High,6314,1,1.32,8334,365,243,22,0
C00715,44,Female,Gujarat,Ahmedabad,Low,Fashion,Desktop,Social Media,Non-Prime,3,15.6,0.25,0.19,High,1124,1,1.12,1259,365,748,31,1
C00716,59,Male,West Bengal,Kolkata,Medium,Home & Kitchen,Mobile,Email,Prime,28,5.3,0.14,0.14,Medium,5089,4,1.31,26666,91,66,54,0
C00717,44,Female,Karnataka,Mysuru,Medium,Fashion,Mobile,Social Media,Prime,25,2.6,0.15,0.17,Medium,2276,4,1.11,10105,91,165,48,0
C00718,46,Female,Gujarat,Ahmedabad,Low,Beauty,Mobile,Social Media,Non-Prime,12,3.8,0.41,0.05,High,943,1,1.28,1207,365,560,36,1
C00719,54,Male,West Bengal,Kolkata,Low,Home & Kitchen,Mobile,Email,Non-Prime,11,3.1,0.49,0.08,High,1830,2,1.2,4392,182,362,28,1
C00720,57,Female,Tamil Nadu,Coimbatore,Medium,Home & Kitchen,Mobile,Organic Search,Non-Prime,17,4.9,0.3,0.07,Low,5132,3,1.16,17859,122,156,25,0
C00721,30,Female,Kerala,Thiruvananthapuram,Medium,Beauty,Mobile,Email,Non-Prime,16,4.2,0.18,0.05,Low,1975,1,1.28,2528,365,282,20,0
C00722,28,Female,Karnataka,Mysuru,Low,Home & Kitchen,Mobile,Email,Prime,14,2.4,0.21,0.06,High,2423,11,1.24,33050,33,32,44,0
C00723,50,Male,Kerala,Kochi,Medium,Grocery,Mobile,Direct,Non-Prime,26,3.3,0.49,0.02,High,1722,1,1.06,1825,365,782,27,1
C00724,23,Male,Tamil Nadu,Coimbatore,Medium,Electronics,Mobile,Social Media,Non-Prime,29,5.1,0.42,0.04,High,15167,1,1.19,18049,365,480,12,1
C00725,52,Female,Telangana,Hyderabad,Low,Books,Mobile,Organic Search,Non-Prime,21,3.4,0.44,0.01,High,387,1,1.15,445,365,457,28,1
C00726,30,Male,Karnataka,Mysuru,Medium,Grocery,Desktop,Paid Ads,Prime,3,12.4,0.16,0.03,High,1723,4,1.31,9029,91,186,65,0
C00727,40,Male,Telangana,Hyderabad,Low,Home & Kitchen,Desktop,Social Media,Prime,9,17.4,0.17,0.05,High,3264,4,1.22,15928,91,50,73,0
C00728,45,Female,Delhi,New Delhi,Low,Home & Kitchen,Desktop,Social Media,Non-Prime,8,13.3,0.44,0.07,High,3310,2,1.16,7679,182,148,29,0
C00729,44,Female,Gujarat,Ahmedabad,Medium,Fashion,Mobile,Organic Search,Non-Prime,22,3.2,0.29,0.32,Low,3617,2,1.08,7813,182,307,32,0
C00730,53,Male,Maharashtra,Mumbai,Medium,Beauty,Mobile,Email,Non-Prime,22,2,0.23,0.1,Medium,1756,1,1.07,1879,365,298,25,0
C00731,59,Female,West Bengal,Kolkata,High,Electronics,Mobile,Paid Ads,Non-Prime,15,5.2,0.28,0.03,Low,35305,1,1.32,46603,365,572,21,1
C00732,19,Female,Delhi,New Delhi,Medium,Beauty,Desktop,Social Media,Non-Prime,9,17.4,0.41,0.05,Low,1837,1,1.27,2333,365,368,30,0
C00733,59,Female,Telangana,Hyderabad,High,Books,Mobile,Social Media,Non-Prime,11,2.4,0.22,0.02,Low,1068,1,1.35,1442,365,196,29,0
C00734,57,Female,Tamil Nadu,Coimbatore,Low,Beauty,Mobile,Paid Ads,Non-Prime,21,4.6,0.38,0.1,High,652,1,1.2,782,365,717,22,1
C00735,38,Female,Kerala,Thiruvananthapuram,Low,Home & Kitchen,Mobile,Direct,Prime,27,4.2,0.05,0.1,Low,2821,9,1.32,33513,41,67,63,0
C00736,28,Female,Karnataka,Bengaluru,Medium,Beauty,Desktop,Direct,Non-Prime,5,17.5,0.34,0.11,Low,2422,3,1.19,8647,122,265,28,0
C00737,57,Female,Tamil Nadu,Chennai,Medium,Electronics,Desktop,Influencer,Non-Prime,3,8.2,0.2,0.07,Low,13415,5,1.13,75795,73,97,37,0
C00738,59,Male,Kerala,Thiruvananthapuram,Medium,Fashion,Mobile,Direct,Prime,13,5.9,0.17,0.19,Medium,2201,5,1.15,12656,73,124,48,0
C00739,36,Male,Karnataka,Mysuru,Medium,Electronics,Mobile,Email,Prime,19,5.7,0.14,0.04,High,13791,4,1.29,71162,91,141,85,0
C00740,44,Male,Telangana,Hyderabad,Low,Home & Kitchen,Mobile,Paid Ads,Prime,17,2.8,0.17,0.14,High,2459,7,1.22,21000,52,37,47,0
C00741,58,Female,Tamil Nadu,Chennai,Medium,Books,Mobile,Organic Search,Non-Prime,15,3.8,0.44,0.04,Medium,630,3,1.25,2362,122,218,28,0
C00742,31,Female,Gujarat,Ahmedabad,Low,Home & Kitchen,Desktop,Direct,Prime,11,9.1,0.13,0.11,Medium,3983,9,1.22,43733,41,52,48,0
C00743,43,Male,Telangana,Hyderabad,Medium,Home & Kitchen,Mobile,Organic Search,Prime,19,4.9,0.17,0.14,Medium,6432,5,1.32,42451,73,99,44,0
C00744,24,Male,Kerala,Thiruvananthapuram,Medium,Electronics,Mobile,Email,Non-Prime,16,5,0.32,0.05,Medium,17588,2,1.2,42211,182,395,26,1
C00745,22,Female,Maharashtra,Pune,Low,Fashion,Mobile,Direct,Non-Prime,13,6,0.24,0.24,Medium,1279,2,1.13,2891,182,263,22,0
C00746,43,Female,Delhi,New Delhi,Low,Electronics,Desktop,Social Media,Non-Prime,4,17.9,0.24,0.07,Medium,11409,1,1.27,14489,365,402,34,0
C00747,35,Male,West Bengal,Kolkata,High,Electronics,Mobile,Paid Ads,Prime,20,4.8,0.12,0.07,Low,29709,7,1.21,251635,52,45,79,0
C00748,48,Female,Telangana,Hyderabad,Medium,Home & Kitchen,Mobile,Social Media,Prime,20,5.4,0.11,0.07,Medium,4712,8,1.31,49382,46,43,64,0
C00749,46,Male,West Bengal,Kolkata,High,Grocery,Mobile,Organic Search,Prime,16,4,0.07,0.02,Low,2654,6,1.24,19746,61,119,91,0
C00750,43,Male,West Bengal,Kolkata,Low,Electronics,Mobile,Organic Search,Prime,21,5.7,0.25,0.06,High,9545,5,1.18,56316,73,73,53,0
C00751,51,Female,Telangana,Hyderabad,Medium,Electronics,Mobile,Direct,Prime,11,4.1,0.15,0.06,Low,16210,7,1.14,129356,52,46,80,0
C00752,42,Male,Gujarat,Ahmedabad,Low,Home & Kitchen,Desktop,Social Media,Non-Prime,7,6.5,0.23,0.07,Medium,2385,1,1.08,2576,365,614,27,1
C00753,47,Female,West Bengal,Kolkata,High,Beauty,Mobile,Organic Search,Non-Prime,18,3.9,0.31,0.1,Low,2828,6,1.09,18495,61,74,23,0
C00754,23,Female,Telangana,Hyderabad,Medium,Grocery,Mobile,Direct,Prime,18,5.4,0.13,0.02,Low,1916,10,1.32,25291,36,74,72,0
C00755,54,Female,Telangana,Hyderabad,Medium,Fashion,Mobile,Organic Search,Prime,12,5.5,0.09,0.29,Medium,3440,4,1.07,14723,91,57,48,0
C00756,56,Female,West Bengal,Kolkata,Medium,Books,Mobile,Social Media,Prime,29,3.1,0.08,0.01,Low,898,11,1.25,12348,33,60,58,0
C00757,20,Female,Gujarat,Ahmedabad,Medium,Fashion,Mobile,Email,Non-Prime,14,3.3,0.27,0.17,Low,2913,1,1.25,3641,365,715,18,1
C00758,51,Male,Maharashtra,Mumbai,Low,Electronics,Desktop,Direct,Prime,10,13.7,0.09,0.05,Medium,7834,5,1.31,51313,73,52,73,0
